window_size,iteration,fold,accuracy,precision,recall
1.0,38.0,2.0,0.9996238810461122,0.08333333333333333,0.0016326530612244899
1.0,39.0,0.0,0.999650610045006,0.1111111111111111,0.000859106529209622
1.0,39.0,1.0,0.9996584676703922,0.0,0.0
1.0,39.0,2.0,0.9996299231176606,0.0,0.0
1.0,40.0,0.0,0.9996458361429736,0.0,0.0
1.0,40.0,1.0,0.9996581648935042,0.0,0.0
1.0,40.0,2.0,0.9996262978747316,0.125,0.0016326530612244899
1.0,41.0,0.0,0.9996485214628668,0.0625,0.000859106529209622
1.0,41.0,1.0,0.9996584676703922,0.0,0.0
1.0,41.0,2.0,0.9996299231176606,0.0,0.0
1.0,42.0,0.0,0.9996461345118506,0.07692307692307693,0.001718213058419244
1.0,42.0,1.0,0.9996584676703922,0.0,0.0
1.0,42.0,2.0,0.9996284125997735,0.0,0.0
1.0,43.0,0.0,0.9996479247251128,0.1,0.001718213058419244
1.0,43.0,1.0,0.9996584676703922,0.0,0.0
1.0,43.0,2.0,0.9996299231176606,0.0,0.0
1.0,44.0,0.0,0.9996479247251128,0.1,0.001718213058419244
1.0,44.0,1.0,0.9996590732241681,1.0,0.0017730496453900709
1.0,44.0,2.0,0.999624485253267,0.09090909090909091,0.0016326530612244899
1.0,45.0,0.0,0.9996455377740966,0.0,0.0
1.0,45.0,1.0,0.9996584676703922,0.0,0.0
1.0,45.0,2.0,0.9996290168069283,0.0,0.0
1.0,46.0,0.0,0.9996500133072519,0.09090909090909091,0.000859106529209622
1.0,46.0,1.0,0.9996566510090645,0.0,0.0
1.0,46.0,2.0,0.9996299231176606,0.0,0.0
1.0,47.0,0.0,0.9996482230939898,0.058823529411764705,0.000859106529209622
1.0,47.0,1.0,0.9996572565628404,0.25,0.0017730496453900709
1.0,47.0,2.0,0.9996272041854638,0.15384615384615385,0.0016326530612244899
1.0,48.0,0.0,0.9996473279873587,0.0,0.0
1.0,48.0,1.0,0.9996584676703922,0.0,0.0
1.0,48.0,2.0,0.9996299231176606,0.0,0.0
1.0,49.0,0.0,0.9996452394052195,0.06896551724137931,0.001718213058419244
1.0,49.0,1.0,0.9996584676703922,0.0,0.0
1.0,49.0,2.0,0.9996299231176606,0.0,0.0
1.0,50.0,0.0,0.9996503116761289,0.1,0.000859106529209622
1.0,50.0,1.0,0.9996590732241681,1.0,0.0017730496453900709
1.0,50.0,2.0,0.999630225221238,0.6666666666666666,0.0016326530612244899
1.0,51.0,0.0,0.9996488198317438,0.06666666666666667,0.000859106529209622
1.0,51.0,1.0,0.9996584676703922,0.0,0.0
1.0,51.0,2.0,0.9996299231176606,0.0,0.0
1.0,52.0,0.0,0.9996413606098182,0.06818181818181818,0.002577319587628866
1.0,52.0,1.0,0.9996590732241681,1.0,0.0017730496453900709
1.0,52.0,2.0,0.9996253915639993,0.10526315789473684,0.0016326530612244899
1.0,53.0,0.0,0.9996446426674656,0.034482758620689655,0.000859106529209622
1.0,53.0,1.0,0.9996557426784007,0.09090909090909091,0.0008865248226950354
1.0,53.0,2.0,0.9996299231176606,0.0,0.0
1.0,54.0,0.0,0.9996476263562357,0.0,0.0
1.0,54.0,1.0,0.9996584676703922,0.0,0.0
1.0,54.0,2.0,0.9996287147033509,0.25,0.0016326530612244899
1.0,55.0,0.0,0.9996473279873587,0.05,0.000859106529209622
1.0,55.0,1.0,0.9996587704472801,1.0,0.0008865248226950354
1.0,55.0,2.0,0.9996287147033509,0.25,0.0016326530612244899
1.0,56.0,0.0,0.9996434491919574,0.030303030303030304,0.000859106529209622
1.0,56.0,1.0,0.9996584676703922,0.0,0.0
1.0,56.0,2.0,0.9996299231176606,0.0,0.0
1.0,57.0,0.0,0.9996410622409412,0.06666666666666667,0.002577319587628866
1.0,57.0,1.0,0.9996584676703922,0.0,0.0
1.0,57.0,2.0,0.9996293189105058,0.3333333333333333,0.0016326530612244899
1.0,58.0,0.0,0.9996482230939898,0.10526315789473684,0.001718213058419244
1.0,58.0,1.0,0.9996584676703922,0.5,0.0008865248226950354
1.0,58.0,2.0,0.9996296210140831,0.0,0.0
1.0,59.0,0.0,0.9996392720276791,0.09090909090909091,0.00429553264604811
1.0,59.0,1.0,0.9996587704472801,0.6666666666666666,0.0017730496453900709
1.0,59.0,2.0,0.9996299231176606,0.0,0.0
1.0,60.0,0.0,0.9996494165694979,0.07692307692307693,0.000859106529209622
1.0,60.0,1.0,0.9996584676703922,0.0,0.0
1.0,60.0,2.0,0.9996296210140831,0.0,0.0
1.0,61.0,0.0,0.9996431508230804,0.05555555555555555,0.001718213058419244
1.0,61.0,1.0,0.9996563482321766,0.18181818181818182,0.0017730496453900709
1.0,61.0,2.0,0.9996299231176606,0.0,0.0
1.0,62.0,0.0,0.9996491182006209,0.07142857142857142,0.000859106529209622
1.0,62.0,1.0,0.9996581648935042,0.0,0.0
1.0,62.0,2.0,0.9996296210140831,0.0,0.0
1.0,63.0,0.0,0.9996455377740966,0.038461538461538464,0.000859106529209622
1.0,63.0,1.0,0.9996584676703922,0.0,0.0
1.0,63.0,2.0,0.9996265999783089,0.0,0.0
1.0,64.0,0.0,0.9996440459297115,0.06060606060606061,0.001718213058419244
1.0,64.0,1.0,0.9996587704472801,1.0,0.0008865248226950354
1.0,64.0,2.0,0.9996256936675767,0.0,0.0
1.0,65.0,0.0,0.9996437475608344,0.03125,0.000859106529209622
1.0,65.0,1.0,0.9996584676703922,0.0,0.0
1.0,65.0,2.0,0.9996299231176606,0.0,0.0
1.0,66.0,0.0,0.9996410622409412,0.046511627906976744,0.001718213058419244
1.0,66.0,1.0,0.9996584676703922,0.0,0.0
1.0,66.0,2.0,0.9996293189105058,0.0,0.0
1.0,67.0,0.0,0.9996410622409412,0.0851063829787234,0.003436426116838488
1.0,67.0,1.0,0.9996584676703922,0.0,0.0
1.0,67.0,2.0,0.999628110496196,0.2,0.0016326530612244899
1.0,68.0,0.0,0.9996419573475723,0.05,0.001718213058419244
1.0,68.0,1.0,0.9996584676703922,0.0,0.0
1.0,68.0,2.0,0.9996250894604218,0.1,0.0016326530612244899
1.0,69.0,0.0,0.9996467312496047,0.0,0.0
1.0,69.0,1.0,0.9996584676703922,0.0,0.0
1.0,69.0,2.0,0.999618745285296,0.04878048780487805,0.0016326530612244899
1.0,70.0,0.0,0.9996452394052195,0.037037037037037035,0.000859106529209622
1.0,70.0,1.0,0.9996584676703922,0.0,0.0
1.0,70.0,2.0,0.9996299231176606,0.0,0.0
1.0,71.0,0.0,0.9996518035205141,0.0,0.0
1.0,71.0,1.0,0.9996584676703922,0.0,0.0
1.0,71.0,2.0,0.9996299231176606,0.0,0.0
1.0,72.0,0.0,0.9996440459297115,0.08571428571428572,0.002577319587628866
1.0,72.0,1.0,0.9996584676703922,0.0,0.0
1.0,72.0,2.0,0.9996265999783089,0.13333333333333333,0.0016326530612244899
1.0,73.0,0.0,0.9996422557164493,0.02702702702702703,0.000859106529209622
1.0,73.0,1.0,0.9996584676703922,0.0,0.0
1.0,73.0,2.0,0.999630225221238,0.6666666666666666,0.0016326530612244899
1.0,74.0,0.0,0.9996449410363425,0.06666666666666667,0.001718213058419244
1.0,74.0,1.0,0.9996584676703922,0.0,0.0
1.0,74.0,2.0,0.9996296210140831,0.0,0.0
1.0,75.0,0.0,0.9996452394052195,0.0967741935483871,0.002577319587628866
1.0,75.0,1.0,0.9996584676703922,0.0,0.0
1.0,75.0,2.0,0.9996299231176606,0.0,0.0
1.0,76.0,0.0,0.9996440459297115,0.06060606060606061,0.001718213058419244
1.0,76.0,1.0,0.9996587704472801,1.0,0.0008865248226950354
1.0,76.0,2.0,0.9996299231176606,0.0,0.0
1.0,77.0,0.0,0.9996476263562357,0.05263157894736842,0.000859106529209622
1.0,77.0,1.0,0.9996590732241681,1.0,0.0017730496453900709
1.0,77.0,2.0,0.9996299231176606,0.0,0.0
1.0,78.0,0.0,0.9996413606098182,0.08695652173913043,0.003436426116838488
1.0,78.0,1.0,0.9996584676703922,0.0,0.0
1.0,78.0,2.0,0.9996290168069283,0.0,0.0
1.0,79.0,0.0,0.9996452394052195,0.0,0.0
1.0,79.0,1.0,0.9996584676703922,0.0,0.0
1.0,79.0,2.0,0.9996299231176606,0.0,0.0
