window_size,iteration,fold,accuracy,precision,recall
1.0,33.0,0.0,0.9919547877425227,0.0,0.0
1.0,33.0,1.0,0.992011238296657,0.13157894736842105,0.004965243296921549
1.0,33.0,2.0,0.9923088815026667,0.0,0.0
1.0,34.0,0.0,0.9919547877425227,0.0,0.0
1.0,34.0,1.0,0.991872303310512,0.12903225806451613,0.007944389275074478
1.0,34.0,2.0,0.9923088815026667,0.0,0.0
1.0,35.0,0.0,0.9919547877425227,0.0,0.0
1.0,35.0,1.0,0.9919340521932432,0.1346153846153846,0.006951340615690168
1.0,35.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,36.0,0.0,0.9919547877425227,0.0,0.0
1.0,36.0,1.0,0.9920884244000711,0.15384615384615385,0.003972194637537239
1.0,36.0,2.0,0.9923088815026667,0.0,0.0
1.0,37.0,0.0,0.9919547877425227,0.0,0.0
1.0,37.0,1.0,0.9919340521932432,0.16071428571428573,0.00893743793445879
1.0,37.0,2.0,0.9923088815026667,0.0,0.0
1.0,38.0,0.0,0.9919547877425227,0.0,0.0
1.0,38.0,1.0,0.991910896362219,0.09803921568627451,0.004965243296921549
1.0,38.0,2.0,0.9921774754579887,0.13043478260869565,0.003015075376884422
1.0,39.0,0.0,0.9919547877425227,0.0,0.0
1.0,39.0,1.0,0.991872303310512,0.140625,0.00893743793445879
1.0,39.0,2.0,0.9923088815026667,0.0,0.0
1.0,40.0,0.0,0.9919547877425227,0.0,0.0
1.0,40.0,1.0,0.9919958010759743,0.17391304347826086,0.007944389275074478
1.0,40.0,2.0,0.9923088815026667,0.0,0.0
1.0,41.0,0.0,0.9919547877425227,0.0,0.0
1.0,41.0,1.0,0.991910896362219,0.08163265306122448,0.003972194637537239
1.0,41.0,2.0,0.9923088815026667,0.0,0.0
1.0,42.0,0.0,0.9919547877425227,0.0,0.0
1.0,42.0,1.0,0.9919340521932432,0.10416666666666667,0.004965243296921549
1.0,42.0,2.0,0.9921233670866507,0.07142857142857142,0.0020100502512562816
1.0,43.0,0.0,0.9919547877425227,0.0,0.0
1.0,43.0,1.0,0.9919572080242673,0.16981132075471697,0.00893743793445879
1.0,43.0,2.0,0.9922393135966607,0.0,0.0
1.0,44.0,0.0,0.9919547877425227,0.0,0.0
1.0,44.0,1.0,0.9919803638552915,0.16666666666666666,0.007944389275074478
1.0,44.0,2.0,0.9923011517353327,0.0,0.0
1.0,45.0,0.0,0.9919547877425227,0.0,0.0
1.0,45.0,1.0,0.9919263335829017,0.10204081632653061,0.004965243296921549
1.0,45.0,2.0,0.9923088815026667,0.0,0.0
1.0,46.0,0.0,0.9919547877425227,0.0,0.0
1.0,46.0,1.0,0.992011238296657,0.15,0.005958291956305859
1.0,46.0,2.0,0.9923088815026667,0.0,0.0
1.0,47.0,0.0,0.9919547877425227,0.0,0.0
1.0,47.0,1.0,0.9919186149725603,0.08333333333333333,0.003972194637537239
1.0,47.0,2.0,0.9923088815026667,0.0,0.0
1.0,48.0,0.0,0.9919547877425227,0.0,0.0
1.0,48.0,1.0,0.992011238296657,0.15,0.005958291956305859
1.0,48.0,2.0,0.9923088815026667,0.0,0.0
1.0,49.0,0.0,0.9919547877425227,0.0,0.0
1.0,49.0,1.0,0.991872303310512,0.140625,0.00893743793445879
1.0,49.0,2.0,0.9923088815026667,0.0,0.0
1.0,50.0,0.0,0.9919547877425227,0.0,0.0
1.0,50.0,1.0,0.991872303310512,0.11666666666666667,0.006951340615690168
1.0,50.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,51.0,0.0,0.9919547877425227,0.0,0.0
1.0,51.0,1.0,0.9919803638552915,0.15217391304347827,0.006951340615690168
1.0,51.0,2.0,0.9923088815026667,0.5,0.0010050251256281408
1.0,52.0,0.0,0.9919547877425227,0.0,0.0
1.0,52.0,1.0,0.9919417708035845,0.10638297872340426,0.004965243296921549
1.0,52.0,2.0,0.9923088815026667,0.0,0.0
1.0,53.0,0.0,0.9919547877425227,0.0,0.0
1.0,53.0,1.0,0.9919880824656329,0.10256410256410256,0.003972194637537239
1.0,53.0,2.0,0.9923088815026667,0.0,0.0
1.0,54.0,0.0,0.9919547877425227,0.0,0.0
1.0,54.0,1.0,0.9919880824656329,0.15555555555555556,0.006951340615690168
1.0,54.0,2.0,0.9923166112700008,0.6666666666666666,0.0020100502512562816
1.0,55.0,0.0,0.9919547877425227,0.0,0.0
1.0,55.0,1.0,0.9918414288691464,0.14285714285714285,0.009930486593843098
1.0,55.0,2.0,0.9923088815026667,0.0,0.0
1.0,56.0,0.0,0.9919547877425227,0.0,0.0
1.0,56.0,1.0,0.9919031777518775,0.125,0.006951340615690168
1.0,56.0,2.0,0.9923088815026667,0.0,0.0
1.0,57.0,0.0,0.9919547877425227,0.0,0.0
1.0,57.0,1.0,0.9919417708035845,0.12244897959183673,0.005958291956305859
1.0,57.0,2.0,0.9923088815026667,0.0,0.0
1.0,58.0,0.0,0.9919624352826913,0.6666666666666666,0.0019011406844106464
1.0,58.0,1.0,0.9919340521932432,0.08695652173913043,0.003972194637537239
1.0,58.0,2.0,0.9922702326659968,0.2222222222222222,0.0020100502512562816
1.0,59.0,0.0,0.9919547877425227,0.0,0.0
1.0,59.0,1.0,0.9919572080242673,0.14285714285714285,0.006951340615690168
1.0,59.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,60.0,0.0,0.9919547877425227,0.0,0.0
1.0,60.0,1.0,0.9919340521932432,0.1346153846153846,0.006951340615690168
1.0,60.0,2.0,0.9923088815026667,0.0,0.0
1.0,61.0,0.0,0.9919547877425227,0.0,0.0
1.0,61.0,1.0,0.9919417708035845,0.12244897959183673,0.005958291956305859
1.0,61.0,2.0,0.9923088815026667,0.0,0.0
1.0,62.0,0.0,0.9919547877425227,0.0,0.0
1.0,62.0,1.0,0.9919417708035845,0.16363636363636364,0.00893743793445879
1.0,62.0,2.0,0.9922779624333308,0.25,0.0020100502512562816
1.0,63.0,0.0,0.9919547877425227,0.0,0.0
1.0,63.0,1.0,0.9919494894139259,0.14,0.006951340615690168
1.0,63.0,2.0,0.9922779624333308,0.0,0.0
1.0,64.0,0.0,0.9919547877425227,0.0,0.0
1.0,64.0,1.0,0.9919494894139259,0.14,0.006951340615690168
1.0,64.0,2.0,0.9923011517353327,0.0,0.0
1.0,65.0,0.0,0.9919547877425227,0.0,0.0
1.0,65.0,1.0,0.9919880824656329,0.13953488372093023,0.005958291956305859
1.0,65.0,2.0,0.9923088815026667,0.0,0.0
1.0,66.0,0.0,0.9919547877425227,0.0,0.0
1.0,66.0,1.0,0.9919958010759743,0.125,0.004965243296921549
1.0,66.0,2.0,0.9923088815026667,0.0,0.0
1.0,67.0,0.0,0.9919547877425227,0.0,0.0
1.0,67.0,1.0,0.9919417708035845,0.10638297872340426,0.004965243296921549
1.0,67.0,2.0,0.9923088815026667,0.0,0.0
1.0,68.0,0.0,0.9919547877425227,0.0,0.0
1.0,68.0,1.0,0.9919263335829017,0.1320754716981132,0.006951340615690168
1.0,68.0,2.0,0.9923088815026667,0.0,0.0
1.0,69.0,0.0,0.9919547877425227,0.0,0.0
1.0,69.0,1.0,0.9919649266346087,0.09523809523809523,0.003972194637537239
1.0,69.0,2.0,0.9923088815026667,0.0,0.0
1.0,70.0,0.0,0.9919547877425227,0.0,0.0
1.0,70.0,1.0,0.9919494894139259,0.125,0.005958291956305859
1.0,70.0,2.0,0.9921697456906547,0.09090909090909091,0.0020100502512562816
1.0,71.0,0.0,0.9919547877425227,0.0,0.0
1.0,71.0,1.0,0.9919958010759743,0.125,0.004965243296921549
1.0,71.0,2.0,0.9923088815026667,0.0,0.0
1.0,72.0,0.0,0.9919547877425227,0.0,0.0
1.0,72.0,1.0,0.9919803638552915,0.16666666666666666,0.007944389275074478
1.0,72.0,2.0,0.9923088815026667,0.0,0.0
1.0,73.0,0.0,0.9919547877425227,0.0,0.0
1.0,73.0,1.0,0.9919186149725603,0.12962962962962962,0.006951340615690168
1.0,73.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,74.0,0.0,0.9919547877425227,0.0,0.0
1.0,74.0,1.0,0.9921192988414366,0.20833333333333334,0.004965243296921549
1.0,74.0,2.0,0.9923088815026667,0.0,0.0
1.0,75.0,0.0,0.9919547877425227,0.0,0.0
1.0,75.0,1.0,0.9920343941276812,0.1794871794871795,0.006951340615690168
1.0,75.0,2.0,0.9923088815026667,0.0,0.0
1.0,76.0,0.0,0.9919547877425227,0.0,0.0
1.0,76.0,1.0,0.9919958010759743,0.17391304347826086,0.007944389275074478
1.0,76.0,2.0,0.9923011517353327,0.0,0.0
1.0,77.0,0.0,0.9919547877425227,0.0,0.0
1.0,77.0,1.0,0.992011238296657,0.16666666666666666,0.006951340615690168
1.0,77.0,2.0,0.9923088815026667,0.0,0.0
1.0,78.0,0.0,0.9919547877425227,0.0,0.0
1.0,78.0,1.0,0.9918568660898291,0.08620689655172414,0.004965243296921549
1.0,78.0,2.0,0.9923011517353327,0.0,0.0
1.0,79.0,0.0,0.9919547877425227,0.0,0.0
1.0,79.0,1.0,0.9919263335829017,0.10204081632653061,0.004965243296921549
1.0,79.0,2.0,0.9923088815026667,0.0,0.0
1.0,80.0,0.0,0.9919547877425227,0.0,0.0
1.0,80.0,1.0,0.9919494894139259,0.10869565217391304,0.004965243296921549
1.0,80.0,2.0,0.9923088815026667,0.0,0.0
1.0,81.0,0.0,0.9919547877425227,0.0,0.0
1.0,81.0,1.0,0.9919263335829017,0.10204081632653061,0.004965243296921549
1.0,81.0,2.0,0.9923088815026667,0.0,0.0
1.0,82.0,0.0,0.9919547877425227,0.0,0.0
1.0,82.0,1.0,0.9920035196863157,0.10810810810810811,0.003972194637537239
1.0,82.0,2.0,0.9921310968539847,0.07407407407407407,0.0020100502512562816
1.0,83.0,0.0,0.9919547877425227,0.0,0.0
1.0,83.0,1.0,0.9919726452449501,0.13333333333333333,0.005958291956305859
1.0,83.0,2.0,0.9923088815026667,0.0,0.0
1.0,84.0,0.0,0.9919547877425227,0.0,0.0
1.0,84.0,1.0,0.9919417708035845,0.13725490196078433,0.006951340615690168
1.0,84.0,2.0,0.9923088815026667,0.0,0.0
1.0,85.0,0.0,0.9919547877425227,0.0,0.0
1.0,85.0,1.0,0.991910896362219,0.12727272727272726,0.006951340615690168
1.0,85.0,2.0,0.9923088815026667,0.0,0.0
1.0,86.0,0.0,0.9919547877425227,0.0,0.0
1.0,86.0,1.0,0.9919572080242673,0.1111111111111111,0.004965243296921549
1.0,86.0,2.0,0.9923088815026667,0.0,0.0
1.0,87.0,0.0,0.9919547877425227,0.0,0.0
1.0,87.0,1.0,0.9918645847001706,0.11475409836065574,0.006951340615690168
1.0,87.0,2.0,0.9923088815026667,0.0,0.0
1.0,88.0,0.0,0.9919547877425227,0.0,0.0
1.0,88.0,1.0,0.991872303310512,0.12903225806451613,0.007944389275074478
1.0,88.0,2.0,0.9923088815026667,0.0,0.0
1.0,89.0,0.0,0.9919547877425227,0.0,0.0
1.0,89.0,1.0,0.9919031777518775,0.09615384615384616,0.004965243296921549
1.0,89.0,2.0,0.9923088815026667,0.0,0.0
1.0,90.0,0.0,0.9919547877425227,0.0,0.0
1.0,90.0,1.0,0.9918954591415362,0.10909090909090909,0.005958291956305859
1.0,90.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,91.0,0.0,0.9919547877425227,0.0,0.0
1.0,91.0,1.0,0.9920343941276812,0.14285714285714285,0.004965243296921549
1.0,91.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,92.0,0.0,0.9919318451220165,0.0,0.0
1.0,92.0,1.0,0.9920421127380227,0.16666666666666666,0.005958291956305859
1.0,92.0,2.0,0.9923088815026667,0.0,0.0
1.0,93.0,0.0,0.9919394926621852,0.0,0.0
1.0,93.0,1.0,0.9919186149725603,0.12962962962962962,0.006951340615690168
1.0,93.0,2.0,0.9923011517353327,0.3333333333333333,0.0010050251256281408
1.0,94.0,0.0,0.9919547877425227,0.0,0.0
1.0,94.0,1.0,0.9919803638552915,0.15217391304347827,0.006951340615690168
1.0,94.0,2.0,0.9923088815026667,0.0,0.0
1.0,95.0,0.0,0.9919547877425227,0.0,0.0
1.0,95.0,1.0,0.9918877405311948,0.15625,0.009930486593843098
1.0,95.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,96.0,0.0,0.9919547877425227,0.0,0.0
1.0,96.0,1.0,0.9919417708035845,0.13725490196078433,0.006951340615690168
1.0,96.0,2.0,0.9923088815026667,0.0,0.0
1.0,97.0,0.0,0.9919624352826913,1.0,0.0009505703422053232
1.0,97.0,1.0,0.9919649266346087,0.14583333333333334,0.006951340615690168
1.0,97.0,2.0,0.9923166112700008,0.6666666666666666,0.0020100502512562816
1.0,98.0,0.0,0.9919547877425227,0.0,0.0
1.0,98.0,1.0,0.9919803638552915,0.1,0.003972194637537239
1.0,98.0,2.0,0.9923088815026667,0.0,0.0
1.0,99.0,0.0,0.9919547877425227,0.0,0.0
1.0,99.0,1.0,0.9919031777518775,0.1111111111111111,0.005958291956305859
1.0,99.0,2.0,0.9923088815026667,0.0,0.0
1.0,100.0,0.0,0.9919547877425227,0.0,0.0
1.0,100.0,1.0,0.9920421127380227,0.16666666666666666,0.005958291956305859
1.0,100.0,2.0,0.9923088815026667,0.0,0.0
1.0,101.0,0.0,0.9919547877425227,0.0,0.0
1.0,101.0,1.0,0.9919572080242673,0.16981132075471697,0.00893743793445879
1.0,101.0,2.0,0.9922393135966607,0.0,0.0
1.0,102.0,0.0,0.9919547877425227,0.0,0.0
1.0,102.0,1.0,0.992049831348364,0.12903225806451613,0.003972194637537239
1.0,102.0,2.0,0.9922625028986628,0.0,0.0
1.0,103.0,0.0,0.9919547877425227,0.0,0.0
1.0,103.0,1.0,0.9919340521932432,0.1346153846153846,0.006951340615690168
1.0,103.0,2.0,0.9923088815026667,0.0,0.0
1.0,104.0,0.0,0.9919547877425227,0.0,0.0
1.0,104.0,1.0,0.9919186149725603,0.14285714285714285,0.007944389275074478
1.0,104.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,105.0,0.0,0.9919547877425227,0.0,0.0
1.0,105.0,1.0,0.9920421127380227,0.1,0.0029791459781529296
1.0,105.0,2.0,0.9923088815026667,0.0,0.0
1.0,106.0,0.0,0.9919547877425227,0.0,0.0
1.0,106.0,1.0,0.9918877405311948,0.09259259259259259,0.004965243296921549
1.0,106.0,2.0,0.9922625028986628,0.0,0.0
1.0,107.0,0.0,0.9919547877425227,0.0,0.0
1.0,107.0,1.0,0.992049831348364,0.15151515151515152,0.004965243296921549
1.0,107.0,2.0,0.9923088815026667,0.0,0.0
1.0,108.0,0.0,0.9919547877425227,0.0,0.0
1.0,108.0,1.0,0.9919494894139259,0.09090909090909091,0.003972194637537239
1.0,108.0,2.0,0.9923088815026667,0.0,0.0
1.0,109.0,0.0,0.9919547877425227,0.0,0.0
1.0,109.0,1.0,0.9919340521932432,0.10416666666666667,0.004965243296921549
1.0,109.0,2.0,0.9923088815026667,0.0,0.0
1.0,110.0,0.0,0.9919547877425227,0.0,0.0
1.0,110.0,1.0,0.9919417708035845,0.10638297872340426,0.004965243296921549
1.0,110.0,2.0,0.9923088815026667,0.0,0.0
1.0,111.0,0.0,0.9919547877425227,0.0,0.0
1.0,111.0,1.0,0.9919340521932432,0.14814814814814814,0.007944389275074478
1.0,111.0,2.0,0.9923088815026667,0.0,0.0
1.0,112.0,0.0,0.9919547877425227,0.0,0.0
1.0,112.0,1.0,0.991910896362219,0.12727272727272726,0.006951340615690168
1.0,112.0,2.0,0.9923011517353327,0.0,0.0
1.0,113.0,0.0,0.9919547877425227,0.0,0.0
1.0,113.0,1.0,0.9919958010759743,0.10526315789473684,0.003972194637537239
1.0,113.0,2.0,0.9923088815026667,0.0,0.0
1.0,114.0,0.0,0.9919547877425227,0.0,0.0
1.0,114.0,1.0,0.9920035196863157,0.19148936170212766,0.00893743793445879
1.0,114.0,2.0,0.9923088815026667,0.0,0.0
1.0,115.0,0.0,0.9919547877425227,0.0,0.0
1.0,115.0,1.0,0.9918800219208533,0.13114754098360656,0.007944389275074478
1.0,115.0,2.0,0.9923088815026667,0.0,0.0
1.0,116.0,0.0,0.9919547877425227,0.0,0.0
1.0,116.0,1.0,0.9919186149725603,0.12962962962962962,0.006951340615690168
1.0,116.0,2.0,0.9923088815026667,0.0,0.0
1.0,117.0,0.0,0.9919547877425227,0.0,0.0
1.0,117.0,1.0,0.9920266755173398,0.19047619047619047,0.007944389275074478
1.0,117.0,2.0,0.9923088815026667,0.0,0.0
1.0,118.0,0.0,0.9919547877425227,0.0,0.0
1.0,118.0,1.0,0.991910896362219,0.12727272727272726,0.006951340615690168
1.0,118.0,2.0,0.9923088815026667,0.0,0.0
1.0,119.0,0.0,0.9919547877425227,0.0,0.0
1.0,119.0,1.0,0.9919340521932432,0.08695652173913043,0.003972194637537239
1.0,119.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,120.0,0.0,0.9919547877425227,0.0,0.0
1.0,120.0,1.0,0.9919958010759743,0.14285714285714285,0.005958291956305859
1.0,120.0,2.0,0.9923011517353327,0.0,0.0
1.0,121.0,0.0,0.9919547877425227,0.0,0.0
1.0,121.0,1.0,0.9919340521932432,0.12,0.005958291956305859
1.0,121.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,122.0,0.0,0.9919547877425227,0.0,0.0
1.0,122.0,1.0,0.991910896362219,0.15254237288135594,0.00893743793445879
1.0,122.0,2.0,0.9923088815026667,0.0,0.0
1.0,123.0,0.0,0.9919547877425227,0.0,0.0
1.0,123.0,1.0,0.9919726452449501,0.0975609756097561,0.003972194637537239
1.0,123.0,2.0,0.9923088815026667,0.0,0.0
1.0,124.0,0.0,0.9919547877425227,0.0,0.0
1.0,124.0,1.0,0.9919494894139259,0.16666666666666666,0.00893743793445879
1.0,124.0,2.0,0.9923088815026667,0.0,0.0
1.0,125.0,0.0,0.9919547877425227,0.0,0.0
1.0,125.0,1.0,0.9919031777518775,0.08,0.003972194637537239
1.0,125.0,2.0,0.9922934219679987,0.0,0.0
1.0,126.0,0.0,0.9919547877425227,0.0,0.0
1.0,126.0,1.0,0.9920807057897296,0.1724137931034483,0.004965243296921549
1.0,126.0,2.0,0.9923088815026667,0.0,0.0
1.0,127.0,0.0,0.9919547877425227,0.0,0.0
1.0,127.0,1.0,0.9919572080242673,0.14285714285714285,0.006951340615690168
1.0,127.0,2.0,0.9923088815026667,0.0,0.0
1.0,128.0,0.0,0.9919547877425227,0.0,0.0
1.0,128.0,1.0,0.9919340521932432,0.12,0.005958291956305859
1.0,128.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,129.0,0.0,0.9919547877425227,0.0,0.0
1.0,129.0,1.0,0.9919880824656329,0.12195121951219512,0.004965243296921549
1.0,129.0,2.0,0.9923088815026667,0.0,0.0
1.0,130.0,0.0,0.9919547877425227,0.0,0.0
1.0,130.0,1.0,0.9919880824656329,0.15555555555555556,0.006951340615690168
1.0,130.0,2.0,0.9923088815026667,0.0,0.0
1.0,131.0,0.0,0.9919547877425227,0.0,0.0
1.0,131.0,1.0,0.9918954591415362,0.0784313725490196,0.003972194637537239
1.0,131.0,2.0,0.9921774754579887,0.09523809523809523,0.0020100502512562816
1.0,132.0,0.0,0.9919624352826913,1.0,0.0009505703422053232
1.0,132.0,1.0,0.9920189569069985,0.11428571428571428,0.003972194637537239
1.0,132.0,2.0,0.9923088815026667,0.0,0.0
1.0,133.0,0.0,0.9919547877425227,0.0,0.0
1.0,133.0,1.0,0.9919726452449501,0.18867924528301888,0.009930486593843098
1.0,133.0,2.0,0.9923088815026667,0.0,0.0
1.0,134.0,0.0,0.9919547877425227,0.0,0.0
1.0,134.0,1.0,0.9919263335829017,0.15789473684210525,0.00893743793445879
1.0,134.0,2.0,0.9923166112700008,1.0,0.0010050251256281408
1.0,135.0,0.0,0.9919547877425227,0.0,0.0
1.0,135.0,1.0,0.9918800219208533,0.15384615384615385,0.009930486593843098
1.0,135.0,2.0,0.9923088815026667,0.0,0.0
1.0,136.0,0.0,0.9919547877425227,0.0,0.0
1.0,136.0,1.0,0.9919649266346087,0.14583333333333334,0.006951340615690168
1.0,136.0,2.0,0.9922779624333308,0.0,0.0
1.0,137.0,0.0,0.9919547877425227,0.0,0.0
1.0,137.0,1.0,0.992049831348364,0.12903225806451613,0.003972194637537239
1.0,137.0,2.0,0.9923088815026667,0.0,0.0
1.0,138.0,0.0,0.9919547877425227,0.0,0.0
1.0,138.0,1.0,0.9919494894139259,0.14,0.006951340615690168
1.0,138.0,2.0,0.9923011517353327,0.3333333333333333,0.0010050251256281408
1.0,139.0,0.0,0.9919547877425227,0.0,0.0
1.0,139.0,1.0,0.992011238296657,0.1956521739130435,0.00893743793445879
1.0,139.0,2.0,0.9923088815026667,0.0,0.0
1.0,140.0,0.0,0.9919547877425227,0.0,0.0
1.0,140.0,1.0,0.9919263335829017,0.11764705882352941,0.005958291956305859
1.0,140.0,2.0,0.9923088815026667,0.0,0.0
1.0,141.0,0.0,0.9919547877425227,0.0,0.0
1.0,141.0,1.0,0.9918877405311948,0.10714285714285714,0.005958291956305859
