window_size,iteration,fold,accuracy,precision,recall
1.0,20.0,2.0,0.9922369400670058,0.5714285714285714,0.003992015968063872
1.0,21.0,0.0,0.9921292839400819,0.0,0.0
1.0,21.0,1.0,0.9921079862237254,0.36363636363636365,0.003925417075564278
1.0,21.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,22.0,0.0,0.9921292839400819,0.0,0.0
1.0,22.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,22.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,23.0,0.0,0.9921292839400819,0.0,0.0
1.0,23.0,1.0,0.9921465968586387,1.0,0.001962708537782139
1.0,23.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,24.0,0.0,0.9921292839400819,0.0,0.0
1.0,24.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,24.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,25.0,0.0,0.9921292839400819,0.0,0.0
1.0,25.0,1.0,0.9921234304776908,0.4444444444444444,0.003925417075564278
1.0,25.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,26.0,0.0,0.9921292839400819,0.0,0.0
1.0,26.0,1.0,0.9921465968586387,1.0,0.001962708537782139
1.0,26.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,27.0,0.0,0.9921292839400819,0.0,0.0
1.0,27.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,27.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,28.0,0.0,0.9921292839400819,0.0,0.0
1.0,28.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,28.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,29.0,0.0,0.9921292839400819,0.0,0.0
1.0,29.0,1.0,0.9921465968586387,0.6666666666666666,0.003925417075564278
1.0,29.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,30.0,0.0,0.9921292839400819,0.0,0.0
1.0,30.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,30.0,2.0,0.9922602059808909,0.75,0.005988023952095809
1.0,31.0,0.0,0.9921292839400819,0.0,0.0
1.0,31.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,31.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,32.0,0.0,0.9920683297014766,0.0,0.0
1.0,32.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,32.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,33.0,0.0,0.9921292839400819,0.0,0.0
1.0,33.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,33.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,34.0,0.0,0.9921292839400819,0.0,0.0
1.0,34.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,34.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,35.0,0.0,0.9921292839400819,0.0,0.0
1.0,35.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,35.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,36.0,0.0,0.9921292839400819,0.0,0.0
1.0,36.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,36.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,37.0,0.0,0.9921292839400819,0.0,0.0
1.0,37.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,37.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,38.0,0.0,0.9921292839400819,0.0,0.0
1.0,38.0,1.0,0.9920693755888121,0.25,0.003925417075564278
1.0,38.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,39.0,0.0,0.9921292839400819,0.0,0.0
1.0,39.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,39.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,40.0,0.0,0.9921292839400819,0.0,0.0
1.0,40.0,1.0,0.991938099430107,0.16216216216216217,0.005888125613346418
1.0,40.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,41.0,0.0,0.9921292839400819,0.0,0.0
1.0,41.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,41.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,42.0,0.0,0.9921292839400819,0.0,0.0
1.0,42.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,42.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,43.0,0.0,0.9921292839400819,0.0,0.0
1.0,43.0,1.0,0.9920925419697602,0.3076923076923077,0.003925417075564278
1.0,43.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,44.0,0.0,0.9921292839400819,0.0,0.0
1.0,44.0,1.0,0.9920384870808816,0.2,0.003925417075564278
1.0,44.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,45.0,0.0,0.9921292839400819,0.0,0.0
1.0,45.0,1.0,0.9921157083507082,0.3333333333333333,0.001962708537782139
1.0,45.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,46.0,0.0,0.9921292839400819,0.0,0.0
1.0,46.0,1.0,0.9921311526046734,0.5,0.001962708537782139
1.0,46.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,47.0,0.0,0.9921292839400819,0.0,0.0
1.0,47.0,1.0,0.9921465968586387,0.6,0.005888125613346418
1.0,47.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,48.0,0.0,0.9921292839400819,0.0,0.0
1.0,48.0,1.0,0.9920616534618295,0.23529411764705882,0.003925417075564278
1.0,48.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,49.0,0.0,0.9921292839400819,0.0,0.0
1.0,49.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,49.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,50.0,0.0,0.9921292839400819,0.0,0.0
1.0,50.0,1.0,0.9919689879380377,0.13793103448275862,0.003925417075564278
1.0,50.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,51.0,0.0,0.9921292839400819,0.0,0.0
1.0,51.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,51.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,52.0,0.0,0.9921292839400819,0.0,0.0
1.0,52.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,52.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,53.0,0.0,0.9921292839400819,0.0,0.0
1.0,53.0,1.0,0.9920848198427775,0.2857142857142857,0.003925417075564278
1.0,53.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,54.0,0.0,0.9921292839400819,0.0,0.0
1.0,54.0,1.0,0.9919921543189856,0.2,0.005888125613346418
1.0,54.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,55.0,0.0,0.9921292839400819,0.0,0.0
1.0,55.0,1.0,0.9921079862237254,0.36363636363636365,0.003925417075564278
1.0,55.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,56.0,0.0,0.9921292839400819,0.0,0.0
1.0,56.0,1.0,0.9921157083507082,0.4,0.003925417075564278
1.0,56.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,57.0,0.0,0.9921292839400819,0.0,0.0
1.0,57.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,57.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,58.0,0.0,0.9921292839400819,0.0,0.0
1.0,58.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,58.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,59.0,0.0,0.9921292839400819,0.0,0.0
1.0,59.0,1.0,0.9918994887951937,0.14285714285714285,0.005888125613346418
1.0,59.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,60.0,0.0,0.9921292839400819,0.0,0.0
1.0,60.0,1.0,0.9920616534618295,0.23529411764705882,0.003925417075564278
1.0,60.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,61.0,0.0,0.9921292839400819,0.0,0.0
1.0,61.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,61.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,62.0,0.0,0.9921292839400819,0.0,0.0
1.0,62.0,1.0,0.9919998764459683,0.16,0.003925417075564278
1.0,62.0,2.0,0.9922446953716342,0.6666666666666666,0.003992015968063872
1.0,63.0,0.0,0.9921292839400819,0.0,0.0
1.0,63.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,63.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,64.0,0.0,0.9921292839400819,0.0,0.0
1.0,64.0,1.0,0.9920616534618295,0.23529411764705882,0.003925417075564278
1.0,64.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,65.0,0.0,0.9921292839400819,0.0,0.0
1.0,65.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,65.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,66.0,0.0,0.9921292839400819,0.0,0.0
1.0,66.0,1.0,0.9920693755888121,0.25,0.003925417075564278
1.0,66.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,67.0,0.0,0.9921292839400819,0.0,0.0
1.0,67.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,67.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,68.0,0.0,0.9921292839400819,0.0,0.0
1.0,68.0,1.0,0.9921002640967428,0.25,0.001962708537782139
1.0,68.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,69.0,0.0,0.9921292839400819,0.0,0.0
1.0,69.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,69.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,70.0,0.0,0.9921292839400819,0.0,0.0
1.0,70.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,70.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,71.0,0.0,0.9921292839400819,0.0,0.0
1.0,71.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,71.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,72.0,0.0,0.9921292839400819,0.0,0.0
1.0,72.0,1.0,0.9921311526046734,0.5,0.001962708537782139
1.0,72.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,73.0,0.0,0.9921292839400819,0.0,0.0
1.0,73.0,1.0,0.9921079862237254,0.36363636363636365,0.003925417075564278
1.0,73.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,74.0,0.0,0.9921292839400819,0.0,0.0
1.0,74.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,74.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,75.0,0.0,0.9921292839400819,0.0,0.0
1.0,75.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,75.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,76.0,0.0,0.9921292839400819,0.0,0.0
1.0,76.0,1.0,0.9920539313348469,0.14285714285714285,0.001962708537782139
1.0,76.0,2.0,0.9922291847623774,0.0,0.0
1.0,77.0,0.0,0.9921292839400819,0.0,0.0
1.0,77.0,1.0,0.9920230428269162,0.18181818181818182,0.003925417075564278
1.0,77.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,78.0,0.0,0.9921292839400819,0.0,0.0
1.0,78.0,1.0,0.9920693755888121,0.3,0.005888125613346418
1.0,78.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,79.0,0.0,0.9921292839400819,0.0,0.0
1.0,79.0,1.0,0.9921157083507082,0.4,0.003925417075564278
1.0,79.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,80.0,0.0,0.9921292839400819,0.0,0.0
1.0,80.0,1.0,0.9920384870808816,0.125,0.001962708537782139
1.0,80.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,81.0,0.0,0.9921292839400819,0.0,0.0
1.0,81.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,81.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,82.0,0.0,0.9921292839400819,0.0,0.0
1.0,82.0,1.0,0.9920384870808816,0.25,0.005888125613346418
1.0,82.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,83.0,0.0,0.9921292839400819,0.0,0.0
1.0,83.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,83.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,84.0,0.0,0.9921292839400819,0.0,0.0
1.0,84.0,1.0,0.991961265811055,0.13333333333333333,0.003925417075564278
1.0,84.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,85.0,0.0,0.9921292839400819,0.0,0.0
1.0,85.0,1.0,0.9921079862237254,0.36363636363636365,0.003925417075564278
1.0,85.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,86.0,0.0,0.9921292839400819,0.0,0.0
1.0,86.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,86.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,87.0,0.0,0.9921292839400819,0.0,0.0
1.0,87.0,1.0,0.9921465968586387,1.0,0.001962708537782139
1.0,87.0,2.0,0.9922602059808909,0.75,0.005988023952095809
1.0,88.0,0.0,0.9921292839400819,0.0,0.0
1.0,88.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,88.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,89.0,0.0,0.9921292839400819,0.0,0.0
1.0,89.0,1.0,0.9921465968586387,0.6,0.005888125613346418
1.0,89.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,90.0,0.0,0.9921292839400819,0.0,0.0
1.0,90.0,1.0,0.9921157083507082,0.3333333333333333,0.001962708537782139
1.0,90.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,91.0,0.0,0.9921292839400819,0.0,0.0
1.0,91.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,91.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,92.0,0.0,0.9921292839400819,0.0,0.0
1.0,92.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,92.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,93.0,0.0,0.9921292839400819,0.0,0.0
1.0,93.0,1.0,0.9921157083507082,0.3333333333333333,0.001962708537782139
1.0,93.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,94.0,0.0,0.9921292839400819,0.0,0.0
1.0,94.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,94.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,95.0,0.0,0.9921292839400819,0.0,0.0
1.0,95.0,1.0,0.9921311526046734,0.0,0.0
1.0,95.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,96.0,0.0,0.9921292839400819,0.0,0.0
1.0,96.0,1.0,0.9921465968586387,1.0,0.001962708537782139
1.0,96.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,97.0,0.0,0.9921292839400819,0.0,0.0
1.0,97.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,97.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,98.0,0.0,0.9921292839400819,0.0,0.0
1.0,98.0,1.0,0.9920848198427775,0.3333333333333333,0.005888125613346418
1.0,98.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,99.0,0.0,0.9921292839400819,0.0,0.0
1.0,99.0,1.0,0.9921157083507082,0.4,0.003925417075564278
1.0,99.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,100.0,0.0,0.9921292839400819,0.0,0.0
1.0,100.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,100.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,101.0,0.0,0.9921292839400819,0.0,0.0
1.0,101.0,1.0,0.9921465968586387,0.6666666666666666,0.003925417075564278
1.0,101.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,102.0,0.0,0.9921292839400819,0.0,0.0
1.0,102.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,102.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,103.0,0.0,0.9921292839400819,0.0,0.0
1.0,103.0,1.0,0.9921388747316561,0.5714285714285714,0.003925417075564278
1.0,103.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,104.0,0.0,0.9921292839400819,0.0,0.0
1.0,104.0,1.0,0.9920925419697602,0.3076923076923077,0.003925417075564278
1.0,104.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,105.0,0.0,0.9921292839400819,0.0,0.0
1.0,105.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,105.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,106.0,0.0,0.9921292839400819,0.0,0.0
1.0,106.0,1.0,0.9921388747316561,0.5714285714285714,0.003925417075564278
1.0,106.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,107.0,0.0,0.9921292839400819,0.0,0.0
1.0,107.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,107.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,108.0,0.0,0.9921292839400819,0.0,0.0
1.0,108.0,1.0,0.9921002640967428,0.3333333333333333,0.003925417075564278
1.0,108.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,109.0,0.0,0.9921292839400819,0.0,0.0
1.0,109.0,1.0,0.9920616534618295,0.15384615384615385,0.001962708537782139
1.0,109.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,110.0,0.0,0.9921292839400819,0.0,0.0
1.0,110.0,1.0,0.9920616534618295,0.23529411764705882,0.003925417075564278
1.0,110.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,111.0,0.0,0.9921292839400819,0.0,0.0
1.0,111.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,111.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,112.0,0.0,0.9921292839400819,0.0,0.0
1.0,112.0,1.0,0.9920925419697602,0.3076923076923077,0.003925417075564278
1.0,112.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,113.0,0.0,0.9921292839400819,0.0,0.0
1.0,113.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,113.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,114.0,0.0,0.9921292839400819,0.0,0.0
1.0,114.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,114.0,2.0,0.9922291847623774,0.0,0.0
1.0,115.0,0.0,0.9921292839400819,0.0,0.0
1.0,115.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,115.0,2.0,0.9922291847623774,0.0,0.0
1.0,116.0,0.0,0.9921292839400819,0.0,0.0
1.0,116.0,1.0,0.9919921543189856,0.15384615384615385,0.003925417075564278
1.0,116.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,117.0,0.0,0.9921292839400819,0.0,0.0
1.0,117.0,1.0,0.9921002640967428,0.3333333333333333,0.003925417075564278
1.0,117.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,118.0,0.0,0.9921292839400819,0.0,0.0
1.0,118.0,1.0,0.9921465968586387,0.6666666666666666,0.003925417075564278
1.0,118.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,119.0,0.0,0.9921292839400819,0.0,0.0
1.0,119.0,1.0,0.9920384870808816,0.2,0.003925417075564278
1.0,119.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,120.0,0.0,0.9921292839400819,0.0,0.0
1.0,120.0,1.0,0.9920770977157949,0.26666666666666666,0.003925417075564278
1.0,120.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,121.0,0.0,0.9921292839400819,0.0,0.0
1.0,121.0,1.0,0.9921234304776908,0.4,0.001962708537782139
1.0,121.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,122.0,0.0,0.9921292839400819,0.0,0.0
1.0,122.0,1.0,0.9921002640967428,0.3333333333333333,0.003925417075564278
1.0,122.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,123.0,0.0,0.9921292839400819,0.0,0.0
1.0,123.0,1.0,0.9920693755888121,0.25,0.003925417075564278
1.0,123.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,124.0,0.0,0.9921292839400819,0.0,0.0
1.0,124.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,124.0,2.0,0.9922291847623774,0.0,0.0
1.0,125.0,0.0,0.9921292839400819,0.0,0.0
1.0,125.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,125.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,126.0,0.0,0.9921292839400819,0.0,0.0
1.0,126.0,1.0,0.9921311526046734,0.5,0.001962708537782139
1.0,126.0,2.0,0.9922446953716342,1.0,0.001996007984031936
1.0,127.0,0.0,0.9921292839400819,0.0,0.0
1.0,127.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,127.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,128.0,0.0,0.9921292839400819,0.0,0.0
1.0,128.0,1.0,0.9920848198427775,0.2857142857142857,0.003925417075564278
1.0,128.0,2.0,0.9922524506762626,0.6666666666666666,0.005988023952095809
1.0,129.0,0.0,0.9921292839400819,0.0,0.0
1.0,129.0,1.0,0.9920925419697602,0.3076923076923077,0.003925417075564278
1.0,129.0,2.0,0.9922369400670058,0.6666666666666666,0.001996007984031936
1.0,130.0,0.0,0.9921292839400819,0.0,0.0
1.0,130.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,130.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,131.0,0.0,0.9921292839400819,0.0,0.0
1.0,131.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,131.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,132.0,0.0,0.9921292839400819,0.0,0.0
1.0,132.0,1.0,0.9919998764459683,0.20689655172413793,0.005888125613346418
1.0,132.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,133.0,0.0,0.9921292839400819,0.0,0.0
1.0,133.0,1.0,0.9920462092078642,0.13333333333333333,0.001962708537782139
1.0,133.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,134.0,0.0,0.9921445224997333,1.0,0.001936108422071636
1.0,134.0,1.0,0.9921234304776908,0.4444444444444444,0.003925417075564278
1.0,134.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,135.0,0.0,0.9921292839400819,0.0,0.0
1.0,135.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
1.0,135.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,136.0,0.0,0.9921292839400819,0.0,0.0
1.0,136.0,1.0,0.9921311526046734,0.5,0.003925417075564278
1.0,136.0,2.0,0.9922524506762626,0.8,0.003992015968063872
1.0,137.0,0.0,0.9921292839400819,0.0,0.0
1.0,137.0,1.0,0.9920539313348469,0.2222222222222222,0.003925417075564278
